Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,45047,45047.000,679,1678,2382,2745,3221,4264,5216,11275,54310
1,46515,46515.000,614,1665,2352,2681,3085,3975,4785,12025,60858
2,46694,46694.000,647,1733,2390,2674,3117,3981,4740,11094,58719
3,46603,46603.000,625,1724,2374,2679,3077,3965,4769,11925,54639
4,46627,46627.000,656,1676,2354,2678,3139,4030,4817,11527,52860
5,46565,46565.000,636,1658,2342,2680,3071,3945,4782,11725,213475
6,46326,46326.000,633,1733,2392,2696,3105,4023,4870,11696,57557
7,46732,46732.000,642,1728,2399,2673,3144,4005,4791,10794,50005
8,47014,47014.000,618,1764,2399,2656,3092,3904,4623,10656,89070
9,46511,46511.000,607,1760,2399,2689,3085,3942,4737,11414,62927
10,46853,46853.000,589,1728,2394,2661,3110,3963,4712,10931,52061
11,46803,46803.000,641,1739,2409,2669,3113,3949,4748,11020,207749
12,46344,46344.000,598,1764,2416,2697,3121,3997,4821,11093,52523
13,46607,46607.000,658,1763,2401,2680,3103,3993,4815,10950,212841
14,46549,46549.000,664,1748,2402,2682,3122,4002,4800,11079,53782
15,46535,46535.000,611,1697,2364,2684,3127,4055,4970,11715,51501
16,46517,46517.000,648,1736,2432,2685,3154,3997,4723,10828,47672
17,46734,46734.000,611,1783,2426,2675,3115,3915,4643,10972,45261
18,46460,46460.000,665,1743,2408,2686,3119,4009,4858,11549,37130
19,46542,46542.000,668,1746,2411,2684,3109,3972,4803,11572,48935
20,46510,46510.000,612,1625,2342,2689,3173,4098,4992,11277,53189
21,46695,46695.000,602,1725,2403,2673,3103,3953,4737,11101,49866
22,46609,46609.000,644,1761,2431,2680,3095,3924,4687,11369,68097
23,45380,45380.000,603,1732,2440,2752,3174,4114,5020,12255,62471
24,46648,46648.000,602,1707,2410,2678,3159,4040,4837,10599,56599
25,46425,46425.000,631,1647,2405,2690,3180,4032,4827,11679,53567
26,46469,46469.000,607,1659,2358,2691,3129,4047,4907,12167,69306
27,46484,46484.000,624,1705,2408,2687,3147,4001,4765,11450,57318
28,46742,46742.000,658,1775,2407,2672,3087,3916,4641,11388,60597
29,45843,45843.000,662,1703,2445,2724,3172,4061,4867,12364,45618
30,46636,46636.000,676,1746,2432,2682,3134,3997,4764,10967,50597
31,46497,46497.000,616,1734,2404,2683,3123,3975,4758,11586,91903
32,46470,46470.000,642,1742,2390,2691,3128,4014,4836,11482,46710
