Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,45153,45153.000,543,1569,2260,2749,3298,4434,5491,11451,61840
1,45818,45818.000,445,1579,2273,2722,3248,4274,5199,12097,67471
2,46040,46040.000,514,1593,2311,2712,3198,4169,5050,12551,59899
3,45900,45900.000,500,1526,2209,2717,3221,4370,5420,12866,75095
4,45836,45836.000,426,1627,2343,2722,3190,4133,5019,11878,61043
5,45327,45327.000,435,1615,2357,2754,3274,4156,4993,12106,83330
6,44754,44754.000,569,1681,2392,2789,3279,4229,5242,12455,75897
7,45700,45700.000,475,1667,2356,2731,3224,4133,4992,12148,48857
8,44909,44909.000,507,1608,2333,2784,3269,4279,5314,13214,72105
9,45405,45405.000,483,1620,2366,2748,3245,4193,5160,12408,55506
10,45769,45769.000,524,1606,2356,2728,3256,4170,5005,11932,48793
11,45528,45528.000,506,1567,2344,2742,3289,4211,5067,12421,51741
12,45405,45405.000,538,1639,2368,2751,3256,4137,5001,12612,49548
13,46062,46062.000,488,1599,2343,2710,3245,4169,5014,11549,50680
14,45406,45406.000,504,1613,2365,2753,3276,4225,5073,12282,66793
15,45766,45766.000,505,1584,2329,2728,3249,4176,5112,12636,55982
16,45773,45773.000,505,1682,2365,2728,3213,4134,4979,11651,70021
17,45591,45591.000,474,1650,2365,2740,3225,4102,4900,13056,48866
18,44998,44998.000,489,1646,2359,2780,3231,4192,5233,13452,83813
19,45229,45229.000,502,1624,2296,2755,3261,4348,5360,12345,65220
20,45896,45896.000,472,1571,2284,2724,3273,4263,5068,12201,60205
21,45839,45839.000,495,1631,2341,2724,3227,4174,5081,12063,53092
22,46014,46014.000,507,1675,2370,2715,3181,4059,4944,11594,47377
23,46304,46304.000,488,1598,2330,2697,3197,4053,4883,12133,76190
24,45696,45696.000,483,1650,2359,2733,3232,4110,5023,12406,63683
25,45845,45845.000,504,1572,2341,2726,3242,4212,5179,12166,118650
26,46036,46036.000,542,1618,2343,2713,3239,4110,4931,12169,47874
27,45934,45934.000,499,1697,2384,2717,3203,4069,4867,11400,58587
28,46012,46012.000,481,1553,2289,2716,3208,4134,5031,13030,51251
29,45678,45678.000,491,1665,2373,2733,3232,4130,4951,12306,55477
30,45179,45179.000,537,1614,2388,2765,3310,4197,5029,13449,68295
31,45428,45428.000,515,1599,2344,2751,3216,4212,5270,12731,67746
32,45805,45805.000,483,1616,2328,2725,3191,4116,5012,12651,50440
33,46046,46046.000,521,1646,2365,2713,3220,4052,4873,12130,54722
34,45403,45403.000,506,1653,2368,2751,3248,4153,4968,12432,55377
35,45392,45392.000,446,1616,2353,2753,3318,4228,5054,12431,57095
36,44780,44780.000,468,1647,2386,2787,3290,4218,5137,13566,54996
37,45412,45412.000,487,1599,2366,2753,3239,4169,5144,13292,51411
38,45772,45772.000,492,1653,2374,2731,3231,4146,4962,12228,73985
39,45417,45417.000,457,1648,2380,2747,3276,4206,5038,11824,52016
40,45653,45653.000,514,1600,2366,2738,3275,4147,4966,12462,52066
41,45118,45118.000,488,1616,2390,2767,3273,4215,5103,12138,69254
42,44888,44888.000,524,1591,2363,2783,3271,4243,5123,14486,55599
43,45272,45272.000,469,1626,2359,2760,3267,4179,5051,12751,55473
44,44909,44909.000,533,1609,2384,2780,3289,4271,5303,12527,65014
45,44912,44912.000,465,1645,2397,2781,3329,4283,5231,11946,51110
46,45202,45202.000,497,1672,2419,2766,3289,4163,4998,11903,51129
47,45475,45475.000,493,1672,2378,2747,3272,4154,4959,11973,63465
48,45110,45110.000,520,1681,2412,2768,3238,4131,4996,12791,51508
49,44388,44388.000,515,1604,2298,2816,3342,4400,5425,13651,84888
50,45531,45531.000,490,1658,2388,2745,3318,4215,4970,11348,54018
51,45181,45181.000,493,1631,2385,2762,3297,4189,4997,12616,57286
52,45788,45788.000,546,1591,2332,2729,3227,4162,5047,12635,64712
53,45471,45471.000,515,1703,2377,2772,3178,4078,4957,13892,46118
54,45016,45016.000,487,1666,2363,2750,3234,4114,4966,12060,271776
55,45477,45477.000,523,1642,2420,2746,3281,4133,4995,11579,55291
56,45613,45613.000,440,1676,2370,2739,3264,4131,4912,11929,53655
57,45565,45565.000,483,1653,2373,2741,3189,4101,4992,12653,183520
58,45540,45540.000,482,1593,2299,2743,3204,4223,5157,12308,159779
59,44869,44869.000,493,1702,2411,2784,3218,4070,4956,13477,63142
60,45720,45720.000,523,1622,2344,2732,3254,4211,5036,11930,63307
61,46031,46031.000,488,1718,2390,2717,3198,4037,4811,11282,79281
62,45177,45177.000,495,1717,2417,2763,3261,4126,4935,11712,53830
63,44781,44781.000,515,1716,2423,2791,3292,4195,5042,12423,66996
64,45137,45137.000,526,1645,2393,2766,3265,4225,5067,12161,85637
65,44210,44210.000,522,1618,2312,2826,3356,4338,5318,14629,51734
66,44748,44748.000,511,1708,2426,2793,3376,4279,5083,11718,51073
67,44921,44921.000,458,1665,2372,2808,3284,4302,5307,12214,218833
68,44555,44555.000,450,1551,2239,2776,3341,4450,5405,13042,208990
69,45446,45446.000,462,1550,2246,2747,3351,4424,5302,12207,69697
70,45832,45832.000,499,1613,2326,2728,3333,4235,5011,11245,62152
71,44725,44725.000,509,1634,2339,2791,3220,4181,5199,14070,60858
72,45863,45863.000,495,1676,2376,2728,3227,4065,4886,12099,45992
73,45783,45783.000,498,1655,2362,2728,3185,4100,4970,12569,66230
74,45822,45822.000,507,1687,2373,2726,3172,4050,4897,12277,48026
75,45393,45393.000,538,1656,2376,2750,3253,4138,4996,11665,58155
76,45436,45436.000,509,1647,2374,2748,3257,4195,5041,11915,54825
77,44407,44407.000,508,1689,2397,2814,3284,4189,5059,13765,75947
78,45349,45349.000,453,1634,2342,2754,3228,4120,5031,12854,77036
79,44475,44475.000,493,1645,2331,2811,3274,4429,5468,12776,58487
80,44902,44902.000,444,1563,2315,2783,3389,4398,5300,12121,55555
81,45078,45078.000,467,1686,2386,2769,3308,4250,5084,11496,56093
82,45349,45349.000,487,1629,2372,2756,3254,4198,5074,12382,51377
83,44192,44192.000,458,1644,2368,2826,3332,4301,5201,14186,56155
84,45330,45330.000,475,1649,2382,2756,3249,4168,5079,12211,60638
85,45472,45472.000,520,1705,2390,2747,3252,4147,4956,11568,60037
86,45823,45823.000,539,1659,2356,2729,3189,4084,4983,12359,56996
87,45779,45779.000,446,1644,2364,2726,3159,4048,4909,12380,54933
88,45501,45501.000,476,1675,2389,2745,3238,4119,4971,11753,62311
89,44456,44456.000,509,1634,2357,2811,3261,4223,5241,14209,58495
90,45654,45654.000,500,1584,2331,2739,3249,4208,5096,12714,52785
91,45553,45553.000,489,1659,2352,2744,3228,4149,5024,12067,55956
92,45907,45907.000,496,1675,2368,2718,3162,4042,4881,12124,69205
93,45681,45681.000,513,1691,2428,2733,3241,4084,4823,11231,56383
94,45312,45312.000,429,1678,2405,2758,3216,4104,4964,12685,54365
95,43789,43789.000,495,1684,2431,2854,3353,4272,5093,13080,75186
96,44682,44682.000,511,1695,2419,2795,3334,4248,5131,11872,60562
97,45384,45384.000,458,1732,2404,2752,3215,4099,4904,12329,59057
98,45169,45169.000,460,1673,2407,2766,3256,4127,4939,12526,54651
99,44935,44935.000,502,1688,2405,2783,3286,4187,5041,12147,68741
100,44956,44956.000,455,1671,2399,2778,3347,4228,5041,11563,71496
101,44132,44132.000,442,1667,2389,2829,3256,4180,5070,14479,79686
102,45674,45674.000,480,1652,2386,2737,3247,4148,4948,11622,67342
103,45537,45537.000,503,1645,2373,2742,3236,4115,4969,12188,70462
104,45496,45496.000,499,1689,2405,2747,3230,4078,4928,11965,47885
105,45303,45303.000,484,1645,2389,2759,3233,4159,5038,12581,55355
106,45157,45157.000,482,1644,2391,2792,3271,4155,4983,13407,54841
107,44953,44953.000,480,1655,2387,2751,3256,4188,5084,11962,50801
108,45208,45208.000,491,1677,2389,2764,3271,4129,5004,12672,57609
109,44451,44451.000,489,1614,2380,2811,3356,4371,5377,12511,54939
110,45329,45329.000,507,1587,2313,2754,3325,4299,5187,11785,198369
111,44654,44654.000,480,1672,2384,2799,3337,4303,5109,12426,55850
112,43800,43800.000,453,1689,2376,2851,3292,4234,5203,14493,164459
113,45023,45023.000,528,1677,2383,2777,3277,4211,5155,12212,47462
114,45397,45397.000,584,1689,2394,2752,3297,4169,4975,11312,50934
115,45014,45014.000,465,1655,2376,2775,3306,4296,5236,12006,60429
116,45209,45209.000,528,1605,2283,2765,3193,4327,5636,12922,56365
117,45322,45322.000,513,1675,2351,2756,3231,4230,5228,12326,67434
118,43908,43908.000,498,1647,2366,2844,3230,4259,5372,14739,85208
119,45312,45312.000,505,1620,2311,2758,3250,4250,5295,12641,80704
120,45192,45192.000,506,1578,2315,2764,3359,4324,5311,11719,124345
121,45359,45359.000,506,1569,2290,2754,3309,4293,5157,12519,72087
122,45783,45783.000,511,1709,2392,2727,3217,4062,4866,11505,63938
123,45446,45446.000,473,1642,2370,2750,3220,4131,4942,12526,97884
124,44192,44192.000,460,1667,2377,2830,3282,4239,5193,14296,59921
125,45481,45481.000,463,1629,2329,2743,3324,4286,5206,11543,50540
126,45291,45291.000,513,1687,2387,2760,3262,4220,5084,11993,50758
127,45304,45304.000,519,1692,2410,2756,3270,4128,4969,11837,56053
128,44983,44983.000,481,1655,2367,2778,3275,4219,5160,12616,57417
129,44815,44815.000,517,1725,2431,2788,3269,4146,4981,12383,88545
130,43946,43946.000,479,1613,2371,2843,3321,4257,5261,14510,62202
131,45066,45066.000,494,1636,2390,2772,3278,4207,5055,12546,189312
132,45030,45030.000,441,1590,2391,2774,3319,4247,5124,12587,63294
133,45343,45343.000,523,1662,2397,2756,3292,4191,5000,11845,60059
134,45040,45040.000,469,1690,2407,2774,3239,4157,5009,12299,60278
135,45021,45021.000,492,1627,2355,2776,3279,4224,5090,12992,60943
136,44015,44015.000,473,1674,2410,2836,3287,4215,5102,13869,79988
137,45097,45097.000,449,1578,2312,2771,3333,4331,5204,12579,93441
138,45240,45240.000,498,1649,2400,2763,3310,4267,5114,11751,61428
139,43986,43986.000,458,1589,2327,2842,3349,4452,5556,13141,80735
140,44869,44869.000,514,1588,2318,2781,3389,4426,5312,11779,73783
141,44986,44986.000,478,1634,2361,2777,3253,4250,5182,13309,75575
142,44330,44330.000,488,1640,2373,2817,3263,4214,5172,14215,55539
143,45405,45405.000,550,1673,2370,2752,3256,4175,5042,11581,259661
144,45570,45570.000,492,1676,2378,2745,3220,4096,4960,12284,65583
145,45533,45533.000,470,1637,2351,2742,3284,4244,5064,11924,65346
146,45495,45495.000,480,1708,2397,2744,3227,4087,4905,12145,57145
147,45533,45533.000,470,1650,2374,2746,3220,4134,5042,12298,113524
148,44916,44916.000,481,1681,2367,2781,3253,4178,4958,13042,53019
149,45966,45966.000,540,1614,2327,2716,3164,4053,4939,12608,90056
150,45918,45918.000,544,1665,2365,2722,3211,4095,4833,12061,55368
151,45544,45544.000,477,1681,2408,2744,3228,4104,4966,11400,72890
152,45877,45877.000,520,1715,2400,2725,3181,4018,4813,11746,57243
153,45123,45123.000,490,1700,2380,2774,3200,4047,4876,13306,56984
154,45666,45666.000,506,1638,2348,2727,3203,4145,5048,12267,57473
155,45046,45046.000,505,1647,2362,2772,3267,4244,5193,12075,221223
156,45267,45267.000,524,1645,2355,2761,3228,4177,5074,12910,52415
157,45264,45264.000,447,1650,2362,2759,3222,4118,5055,12861,57240
158,45490,45490.000,534,1644,2410,2746,3263,4154,4967,12210,55293
159,44384,44384.000,498,1634,2373,2817,3249,4228,5209,13782,54117
160,45503,45503.000,567,1545,2323,2743,3288,4328,5262,12221,51080
161,45288,45288.000,492,1648,2414,2758,3293,4186,4989,11788,56453
162,45782,45782.000,529,1692,2382,2730,3280,4147,4910,11586,53059
163,45751,45751.000,494,1603,2336,2732,3258,4180,5065,12219,120909
164,45657,45657.000,489,1679,2397,2736,3230,4099,4891,11597,94770
165,44691,44691.000,480,1673,2383,2795,3261,4140,4960,13470,61246
166,46059,46059.000,520,1590,2312,2711,3262,4213,5015,11407,52609
167,45802,45802.000,480,1619,2346,2727,3264,4247,5166,11687,161880
168,45736,45736.000,529,1646,2372,2736,3192,4109,5194,11909,73851
169,44719,44719.000,514,1545,2350,2789,3319,4392,5434,12518,65051
170,45370,45370.000,483,1577,2290,2754,3316,4331,5314,12258,189836
171,43924,43924.000,470,1661,2364,2845,3324,4316,5194,14334,64420
172,45532,45532.000,526,1689,2383,2743,3257,4156,4975,11684,63595
173,45410,45410.000,495,1711,2372,2751,3228,4110,4975,12078,59804
174,45731,45731.000,456,1724,2404,2733,3222,4092,4889,11451,54678
175,45573,45573.000,458,1631,2352,2742,3239,4141,4981,12313,59536
176,45362,45362.000,509,1729,2421,2752,3222,4046,4871,11737,81969
177,44041,44041.000,540,1701,2397,2837,3247,4165,5047,14146,54398
178,45326,45326.000,530,1692,2371,2758,3201,4111,5059,12599,60360
179,46082,46082.000,520,1656,2345,2713,3210,4061,4910,12398,69053
