Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,801,801.000,6256,22660,48531,99155,89262,217609,432383,853746,985849
1,2328,2328.000,6085,23594,42337,51193,73120,91653,121081,159223,205028
2,2506,2506.000,5663,22115,45103,47881,69847,83373,100114,141416,178093
3,2600,2600.000,5886,22069,30661,46151,68804,82830,92276,142391,165947
4,2536,2536.000,5830,21648,40500,47423,69859,83677,97159,141022,222954
5,2586,2586.000,5696,21762,29305,46328,68879,83213,93809,141956,221759
6,2554,2554.000,5784,21551,44176,46746,68779,82592,98588,142063,182370
7,2621,2621.000,5779,21501,31509,45788,67225,82422,91391,140166,203427
8,2556,2556.000,5765,21815,36845,46991,69527,83458,94224,142703,173290
9,2653,2653.000,5769,21607,31906,45308,66534,80056,89788,140401,211479
10,2610,2610.000,5708,21613,35742,46015,67627,80817,89595,137336,216577
11,2600,2600.000,5843,21595,30607,46177,68157,81472,92855,139634,186258
12,2567,2567.000,5861,21594,37842,46507,67952,81943,91822,142127,198143
13,2607,2607.000,5779,21556,33173,46261,67466,81833,96605,139540,158170
14,2633,2633.000,5855,21309,27008,45562,67814,80833,93280,140513,179595
15,2620,2620.000,5951,21426,30942,45673,67330,81588,93900,140568,198346
16,2617,2617.000,5698,21249,43690,47339,69038,82399,123228,140162,185920
17,2505,2505.000,5786,21284,44687,46274,68512,81590,90977,139389,190978
18,2674,2674.000,5657,21362,26397,45099,66860,79513,90858,137883,190378
19,2662,2662.000,5850,21336,26860,44846,66532,80391,89390,138995,200645
20,2721,2721.000,5835,21031,24981,44188,66092,80377,90961,136726,193745
21,2627,2627.000,5728,21135,26692,45362,68203,80921,94538,138157,172682
22,2731,2731.000,5764,21228,25780,44059,66758,78584,86209,137762,169054
23,2698,2698.000,5754,21317,27739,44735,65977,80071,88198,136408,164456
24,2624,2624.000,5631,21598,28750,45382,67131,80292,88916,139187,190369
25,2656,2656.000,5835,21609,30435,45230,66959,80047,90016,136259,191066
26,2591,2591.000,5717,21282,43500,46218,68109,81534,100199,139920,200986
27,2646,2646.000,5777,21425,27370,45653,67889,81090,97030,137838,286561
28,2735,2735.000,5680,20674,24726,43687,65689,78922,88658,135049,178853
29,2665,2665.000,5781,21030,27997,44975,67361,79800,88835,138489,178363
30,2593,2593.000,5689,21353,27275,46261,68096,81798,110131,144157,255314
31,2601,2601.000,5526,21516,32926,46306,68512,81754,95441,138715,188188
32,2628,2628.000,5731,21257,42348,45480,66905,79665,88816,137105,193129
33,2623,2623.000,5662,21391,28116,46103,68435,81673,120323,138992,163006
34,2503,2503.000,5584,21392,43660,47733,68307,85185,121530,152794,225668
35,2560,2560.000,5613,21347,41845,46908,68037,83363,119840,146721,269051
36,2541,2541.000,5732,21385,42934,47117,67958,83540,123052,142035,212397
37,2552,2552.000,5660,21311,43603,47128,68530,85184,123502,147296,212281
38,2572,2572.000,5681,21138,44220,46976,68310,82826,114153,147575,191050
39,2468,2468.000,5822,21299,45661,48108,69084,85649,124169,148853,231765
40,2614,2614.000,5681,21012,29973,45843,68054,82098,110747,136513,214475
41,2503,2503.000,5674,21418,28962,48461,69465,85527,127716,155536,208962
42,2473,2473.000,5634,21849,45360,48051,69776,83965,123535,147798,236301
43,2529,2529.000,5726,21477,25924,47455,68465,86269,125843,143683,202666
