Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
145,2707,2707.000,5484,20563,24831,44499,65948,80275,102785,136010,175819
146,2650,2650.000,5350,20373,41585,45208,65992,80264,105388,139627,209583
147,2682,2682.000,5490,20293,28270,44691,67177,81112,93093,133376,196981
148,2698,2698.000,5419,20376,26187,44118,65713,79512,95762,137838,199906
149,2660,2660.000,5471,20120,43956,45418,67068,81152,117263,135135,184305
150,2674,2674.000,5407,20427,37678,44899,67151,79926,99935,136240,180869
151,2647,2647.000,5375,20258,44206,45438,67182,81389,110816,136097,171555
152,2730,2730.000,5543,20239,23951,43829,65166,79686,101982,132324,182610
153,2618,2618.000,5467,20528,45358,45938,67491,80971,112987,139507,176926
154,2652,2652.000,5513,20357,25489,45041,66628,80997,109301,138532,227175
155,2623,2623.000,5399,21010,43757,46003,67329,81434,105385,137556,196267
156,2627,2627.000,5555,20954,43430,45611,67705,81356,102361,134162,193997
157,2621,2621.000,5641,20763,44588,45922,67223,81713,105147,138450,196918
158,2689,2689.000,5526,20328,24841,44390,66008,79872,96457,136427,221596
159,2624,2624.000,5588,20448,41685,45939,67056,82963,118431,136158,177204
160,2537,2537.000,5505,20497,45572,47193,69531,84460,116880,139634,201334
161,2668,2668.000,5534,20566,24829,44867,67137,80950,100304,132622,202150
162,2725,2725.000,5572,20085,23890,43991,65862,79589,108744,137694,186344
163,2674,2674.000,5487,20254,25032,44756,66037,80242,114292,138496,186914
164,2614,2614.000,5460,20616,44523,46190,68055,82177,115488,136934,196561
165,2565,2565.000,5459,20253,44986,46808,67747,82153,120488,144120,249588
166,2662,2662.000,5399,20168,44273,44889,66124,80307,98963,135266,179068
167,2626,2626.000,5506,20374,43803,45636,67230,81099,108863,136701,198791
168,2522,2522.000,5321,20501,45111,47522,67425,84022,126958,159930,240395
169,2644,2644.000,5480,20298,41800,45616,67307,82306,108971,138387,226432
170,2572,2572.000,5335,20575,43404,46596,68072,82639,115041,139792,224454
171,2588,2588.000,5499,20527,44161,46308,67822,81452,115775,140358,231941
172,2667,2667.000,5497,20166,25556,45005,67171,81680,103684,136072,206806
173,2635,2635.000,5547,20820,43254,45666,67280,81409,109258,137549,182701
174,2657,2657.000,5400,20570,37825,45034,66338,79941,105277,135693,192593
175,2689,2689.000,5450,20167,29630,44645,66842,81420,93114,136540,191832
176,2656,2656.000,5483,20400,43274,45013,66077,79948,103249,133928,203285
177,2615,2615.000,5492,20391,45144,45951,67685,81035,109520,136199,186228
178,2630,2630.000,5469,20196,27249,45594,66600,81574,116706,140787,224459
179,2667,2667.000,5357,20867,39644,44944,65630,80923,99649,137231,198279
180,2701,2701.000,5439,20127,24587,44504,66241,80398,102472,138686,211304
181,2612,2612.000,5512,20272,45306,45999,67486,81153,117644,136249,193920
182,2667,2667.000,5445,20364,43438,45030,65867,80260,113123,137555,188190
183,2616,2616.000,5441,21038,45352,45834,67134,81063,109796,136760,191621
184,2595,2595.000,5475,20656,42773,45924,67218,82130,116766,140241,182802
185,2703,2703.000,5494,21032,25614,44744,65895,80009,103656,137489,180692
186,2727,2727.000,5440,21143,26652,43886,65818,79848,90329,136352,174719
187,2665,2665.000,5367,20772,27807,45180,66930,81634,109387,136190,188165
188,2631,2631.000,5440,20688,28335,45465,67064,81228,112444,140511,188640
189,2590,2590.000,5390,21083,39800,46225,67510,81951,116066,135982,198838
190,2591,2591.000,5463,21107,42619,46420,67864,83091,117205,138867,206575
191,2696,2696.000,5469,20371,41938,44402,65540,79771,92288,137524,193512
192,2727,2727.000,5439,20411,30685,44335,65018,79460,96703,135086,219719
193,2572,2572.000,5340,20193,44671,46348,67656,82693,116539,137499,191841
194,2658,2658.000,5457,20248,26293,45067,65964,80774,116948,137409,231410
195,2622,2622.000,5597,20214,27692,45886,65722,82356,122663,146272,231504
196,2638,2638.000,5492,19842,24909,45382,66662,82857,120398,138522,241171
197,2613,2613.000,5409,20247,44546,45843,66827,80783,113813,138953,230139
198,2687,2687.000,5426,20118,43667,44975,66066,79889,104455,135457,187024
199,2546,2546.000,5423,20357,45157,47021,67976,82266,120504,140307,218351
200,2654,2654.000,5338,20015,26511,45022,67490,82261,106556,136715,202073
201,2539,2539.000,5538,21081,46518,47543,68609,82084,118191,144722,206713
202,2515,2515.000,5520,21076,46814,47667,68106,82926,121818,141720,192071
203,2563,2563.000,5437,20837,43847,46792,66900,82554,121326,139652,192586
204,2654,2654.000,5583,20860,31831,45051,66464,79877,105772,139365,186657
205,2656,2656.000,5469,20247,32543,45269,67332,80145,106972,138918,199835
206,2623,2623.000,5479,20332,43895,45660,66054,81140,116212,144879,210583
207,2121,2121.000,5514,20737,44729,55030,68287,87203,231769,277483,336303
208,2726,2726.000,5432,20556,38183,45211,66199,79674,107279,140021,203621
209,2552,2552.000,5650,20746,45929,46740,68245,82479,113683,135661,224546
210,2593,2593.000,5538,20604,43334,46594,67410,82684,121520,153396,214731
