Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,33620,33620.000,2787,3354,3536,3713,3752,4109,4498,9721,21117
1,34616,34616.000,2801,3316,3484,3608,3655,3885,4156,9039,19523
2,35043,35043.000,2810,3296,3465,3563,3621,3810,4009,8698,16927
3,34927,34927.000,2798,3278,3446,3574,3599,3781,3999,9614,20085
4,35467,35467.000,2770,3260,3429,3521,3579,3738,3900,8728,26127
5,35687,35687.000,2799,3244,3415,3499,3565,3712,3857,8336,17841
6,32565,32565.000,2797,3246,3414,3834,3561,3702,3848,9636,98996
7,35027,35027.000,2779,3236,3403,3566,3551,3704,3884,9982,47590
8,35836,35836.000,2797,3242,3406,3486,3553,3688,3818,8548,15637
9,35458,35458.000,2776,3243,3406,3522,3550,3690,3827,9190,21257
10,35973,35973.000,2777,3239,3397,3471,3536,3669,3798,6952,18921
11,35683,35683.000,2803,3255,3417,3501,3564,3710,3835,8488,16831
12,35637,35637.000,2804,3263,3425,3504,3565,3710,3842,8480,21398
13,35822,35822.000,2796,3243,3412,3486,3550,3686,3820,8211,13930
14,36062,36062.000,2797,3222,3398,3465,3536,3667,3782,7555,13211
15,35835,35835.000,2784,3221,3401,3485,3551,3692,3818,8302,14673
16,34159,34159.000,2787,3210,3383,3656,3521,3650,3784,9262,66452
17,36215,36215.000,2791,3196,3375,3450,3511,3642,3771,8619,13566
18,36246,36246.000,2781,3193,3378,3446,3520,3648,3765,7800,13551
19,36331,36331.000,2778,3189,3370,3438,3513,3639,3755,8154,13156
20,36322,36322.000,2774,3191,3369,3439,3510,3649,3782,8015,14340
21,36265,36265.000,2772,3196,3374,3445,3520,3658,3786,8082,24290
22,36080,36080.000,2790,3203,3385,3463,3528,3661,3803,8073,32341
23,33903,33903.000,2785,3199,3376,3684,3507,3630,3755,9438,73877
24,36459,36459.000,2749,3180,3361,3427,3494,3613,3720,8277,15674
25,36388,36388.000,2769,3184,3364,3433,3502,3623,3740,8491,13190
26,36366,36366.000,2782,3193,3377,3435,3517,3639,3756,6623,14718
27,36059,36059.000,2775,3198,3381,3464,3525,3659,3795,8432,14338
