Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,536.500,3.901,0.833,2.266,3.107,4.451,6.721,8.575,15.653,122.123,0.256
10,699.700,3.115,0.712,1.854,2.544,3.565,5.097,6.658,11.651,60.206,0.321
20,738.200,2.913,0.774,1.800,2.419,3.448,4.850,6.173,9.956,34.772,0.343
30,751.700,2.883,0.769,1.781,2.413,3.416,4.803,6.033,9.945,31.518,0.347
40,728.500,2.748,0.746,1.609,2.223,3.225,4.691,6.023,10.244,52.048,0.364
50,728.100,2.926,0.796,1.784,2.436,3.417,4.894,6.204,9.759,51.168,0.342
60,758.300,2.864,0.828,1.745,2.381,3.336,4.701,5.971,10.218,45.567,0.349
70,749.500,2.869,0.779,1.740,2.368,3.351,4.782,6.050,10.331,50.776,0.349
80,756.100,2.817,0.819,1.739,2.353,3.306,4.625,6.024,9.780,32.218,0.355
90,759.800,2.802,0.780,1.748,2.350,3.285,4.710,6.035,9.449,33.785,0.357
100,740.400,2.881,0.790,1.777,2.384,3.364,4.811,6.016,10.386,52.379,0.347
110,751.600,2.865,0.780,1.770,2.379,3.349,4.658,5.945,9.818,37.124,0.349
120,756.400,2.837,0.771,1.746,2.371,3.294,4.727,6.056,9.851,38.254,0.352
130,751.200,2.844,0.789,1.753,2.387,3.338,4.745,6.048,9.812,53.085,0.352
140,743.700,2.905,0.821,1.758,2.385,3.367,4.756,6.270,11.062,35.194,0.344
150,750.500,2.834,0.816,1.758,2.373,3.339,4.693,6.031,9.272,33.879,0.353
160,751.300,2.908,0.785,1.744,2.385,3.424,4.765,6.003,10.406,61.582,0.344
170,758.900,2.855,0.754,1.737,2.384,3.355,4.799,6.037,9.838,41.056,0.350
180,756.700,2.858,0.775,1.754,2.368,3.352,4.712,5.979,10.528,40.032,0.350
190,736.200,3.022,0.809,1.760,2.432,3.501,5.084,6.600,12.217,41.880,0.331
200,761.900,2.882,0.808,1.760,2.360,3.364,4.882,6.240,10.276,29.360,0.347
210,762.200,2.818,0.782,1.755,2.374,3.302,4.614,5.816,9.615,34.248,0.355
220,757.500,2.856,0.798,1.758,2.395,3.345,4.757,6.132,9.350,44.729,0.350
230,754.600,2.848,0.781,1.754,2.361,3.335,4.676,5.992,10.011,58.867,0.351
240,766.000,2.906,0.806,1.750,2.378,3.414,4.852,6.240,10.526,29.115,0.344
