Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
82,2505,2505.000,3097,19264,35872,46997,52524,78071,109274,266258,332037
83,2431,2431.000,3184,34834,44955,53444,62700,80387,120611,215603,249622
84,2349,2349.000,3160,36505,49156,47862,61606,74978,85460,104537,169970
85,2129,2129.000,3223,35268,50906,56493,66025,91914,155954,204906,336962
86,2232,2232.000,3243,35432,45816,53786,60259,79090,164462,205212,303678
87,2612,2612.000,3197,33473,45947,46695,59997,73337,83143,101844,174805
88,2143,2143.000,3071,33021,45971,54294,60391,80147,159923,235042,284750
89,2374,2374.000,3129,32578,48374,50192,61264,79331,114247,155382,203635
90,2592,2592.000,3275,34004,46254,46288,59142,71839,79844,100380,130822
91,1792,1792.000,3231,35938,45781,66945,63977,87818,338788,375871,454880
92,2577,2577.000,3159,36223,46483,47482,59925,74397,83599,105346,185239
93,2429,2429.000,3128,31741,47844,51590,63329,80515,116685,184417,231076
94,2491,2491.000,3207,33077,45209,45816,58938,69778,83110,97567,160128
95,2112,2112.000,3151,37782,48631,57477,64773,86280,167305,224693,267808
96,2312,2312.000,3124,33060,46593,56423,62609,83162,216635,262094,305921
97,2328,2328.000,3258,33664,44911,45720,59345,68647,78147,104447,159480
98,2367,2367.000,3112,35556,46605,52028,63465,87765,110603,152033,217709
99,2459,2459.000,3142,31598,45621,48473,63715,79389,95085,114643,159562
100,2548,2548.000,3219,34346,45004,46386,60439,70856,79739,100721,172692
101,2275,2275.000,3198,36733,49830,52320,62286,89094,114060,155894,224341
102,2553,2553.000,3215,34610,47415,47668,61888,73378,83874,105387,138117
103,2419,2419.000,3047,33934,48260,51724,62316,81439,110734,154241,287742
104,2517,2517.000,3186,31785,43864,45275,57319,70814,80989,106621,135549
105,2318,2318.000,3196,35539,46815,51314,66332,84030,104298,141149,181707
106,2471,2471.000,3103,30525,42556,48555,61908,76108,107529,169778,195565
107,2639,2639.000,3129,31341,45521,51917,61894,77283,94349,303506,354928
108,1999,1999.000,3145,35315,48095,52510,61423,72414,97109,234530,274265
109,2517,2517.000,3138,33885,44522,47512,60223,75561,93418,114701,167549
110,2543,2543.000,3157,34518,47384,47607,61250,73772,83770,102969,167660
111,2132,2132.000,3169,37385,47190,56484,60889,83751,187172,243417,268986
112,2404,2404.000,3191,32275,45692,48989,63623,80791,94821,117176,169507
113,2355,2355.000,3121,34801,49834,55496,66577,89237,125807,192684,309422
114,2614,2614.000,3177,27223,39003,42102,56342,68819,78783,102130,148313
115,2290,2290.000,3232,34112,49208,52741,63872,85674,115969,174161,269666
116,2016,2016.000,3188,37119,47805,59157,61719,89004,214786,261167,315812
117,2600,2600.000,3188,33460,44334,46251,59490,72319,85365,107666,161922
118,2286,2286.000,3163,31411,46472,52374,62761,83676,141206,200345,266334
119,2294,2294.000,3100,35199,48066,52032,63111,79758,115550,174053,220942
120,2524,2524.000,3236,32601,46795,47303,60664,76579,88304,107416,166313
121,2051,2051.000,3197,35769,44658,58774,60737,82053,233683,306981,385831
122,2134,2134.000,3206,34286,46375,56599,62408,84382,192324,235311,360541
123,2572,2572.000,3144,34114,45988,46764,59319,71901,80144,102773,144881
124,2120,2120.000,2989,32409,45373,56030,58705,81245,235017,273242,303129
125,2182,2182.000,3060,31139,46005,54815,60512,81324,202693,274064,342253
126,2520,2520.000,2933,33956,47181,51694,63438,85945,111482,162809,186476
127,2316,2316.000,3155,33858,46678,46818,60138,70355,83058,102581,118995
128,2184,2184.000,3204,33645,46458,56299,61592,82069,218004,254847,286351
129,2437,2437.000,3099,33295,47583,52222,64700,83427,99200,185716,228368
130,2331,2331.000,3018,34487,46706,48765,59856,76213,94902,144990,187997
131,2301,2301.000,3162,35825,51261,51207,65295,80437,94166,127066,213289
132,2305,2305.000,3120,37219,48438,52605,59654,82662,117527,170125,220837
133,2653,2653.000,3154,30004,42693,45172,58954,71629,87928,104995,145067
134,2071,2071.000,3212,35423,48632,57975,62271,86043,223417,249053,272448
135,2501,2501.000,3057,32776,46587,47827,61427,77845,90162,106247,155917
136,2574,2574.000,3226,33062,45529,46839,60953,75673,83395,101908,161255
137,1850,1850.000,3228,37804,46751,65012,63962,88430,302711,328507,408244
138,2415,2415.000,3186,34530,45333,50115,62775,84982,98118,141634,180950
139,2529,2529.000,2975,33900,47836,52383,61000,83440,115186,196895,244485
140,2273,2273.000,3191,32180,45239,45787,57558,70842,80437,93784,159723
141,2476,2476.000,3178,33388,43946,48915,59697,79715,108486,155183,197840
142,2626,2626.000,3132,31637,45267,47343,58709,75337,86256,140530,256492
143,2150,2150.000,3077,35269,49994,54552,65652,89392,116628,159415,269121
144,2023,2023.000,3183,22834,37428,57881,53232,73359,349447,422639,465675
145,3073,3073.000,3192,18906,32620,39831,47867,63023,86184,208362,248560
146,2177,2177.000,3058,25441,40459,54171,54355,71539,296180,323293,399237
147,2481,2481.000,3205,34208,47778,50248,62602,78184,103112,135055,191707
148,2358,2358.000,3182,33830,46215,48845,64658,79394,88850,109468,156838
149,2137,2137.000,3101,34327,43773,56390,61289,82664,202041,254025,339693
150,2345,2345.000,3133,32773,45669,54610,66219,86760,163824,217398,286706
151,2559,2559.000,3189,31931,42095,43838,57068,68733,76017,98471,143856
152,1958,1958.000,3126,31804,47834,62078,61602,81713,298073,326366,362053
153,2579,2579.000,3161,34010,44591,45465,57537,70653,78947,98742,176324
154,2490,2490.000,3078,32092,45112,48579,61331,78567,103307,141157,192871
155,2469,2469.000,3133,33409,45594,48772,62515,83003,97808,125454,195591
156,2151,2151.000,3150,32955,48227,55196,64431,85596,170947,215863,313922
157,2596,2596.000,3172,32904,44870,46205,58333,72672,84622,101917,147017
158,2338,2338.000,3225,35361,49446,51697,63432,84514,111459,146692,216442
159,2659,2659.000,3177,31335,44169,45540,60597,75364,85775,103059,136156
160,2566,2566.000,3136,33111,46462,46742,57964,72707,86416,106547,143794
161,2176,2176.000,3173,33335,47198,54428,61956,81278,152687,236483,272024
162,2361,2361.000,3061,33665,45969,51694,60266,79969,125922,192343,237648
163,2589,2589.000,3179,32721,45338,53660,61478,75576,107214,237335,273872
164,2122,2122.000,3173,33795,46301,47050,59755,74339,81105,98451,156426
165,2187,2187.000,3153,33362,45562,54866,59151,81582,203181,274029,330806
166,2593,2593.000,3139,32239,44291,45774,59068,70757,80770,102445,282143
167,2255,2255.000,3125,33242,44041,54897,59304,84079,212078,251268,296788
168,2377,2377.000,3226,33281,44334,49228,57122,76796,118135,170137,200931
169,2673,2673.000,3174,32145,44813,45465,59670,71396,83285,103266,149981
170,2073,2073.000,3019,33560,45594,57176,61835,82466,231216,265329,339587
171,2162,2162.000,3203,36781,46872,55536,59449,77476,184626,250237,290497
172,2342,2342.000,3074,32792,48445,54084,61306,84536,133994,197948,314677
173,2377,2377.000,3205,37036,49057,48662,60236,73587,83823,101505,162597
174,2283,2283.000,3054,32535,46883,51716,62622,84980,129816,177224,271928
175,2367,2367.000,3134,33636,46129,59370,60303,81230,234530,342603,381655
176,2163,2163.000,3107,31969,46307,46716,59124,78978,89043,108383,182517
177,2642,2642.000,3213,33418,43014,44954,56517,71049,80793,97935,141800
178,2661,2661.000,3129,33644,44868,53933,60698,77632,103056,275394,308967
179,2027,2027.000,3059,33396,46670,47237,59382,69366,84343,105665,246591
180,2227,2227.000,3126,31040,44236,54292,63015,90849,175438,221770,259899
181,2620,2620.000,3187,30314,44831,50197,59523,73162,88794,312248,373383
182,1917,1917.000,3126,34589,45972,55447,60271,74644,98333,313698,360159
183,2281,2281.000,3128,34827,48417,52797,65078,87439,111781,149611,218084
184,2676,2676.000,3212,32548,43518,45261,57446,70714,79649,102031,160315
185,2027,2027.000,3081,33184,47076,58465,62707,92284,229511,273100,317095
186,2452,2452.000,3119,33538,45417,50000,62336,85338,102564,154873,241306
187,2155,2155.000,3215,34421,45997,55130,59889,83667,186408,224385,282418
188,2580,2580.000,3083,34723,47152,46932,59947,74052,85734,100282,154370
189,2492,2492.000,3078,33055,46834,47254,61136,73244,87487,112203,140570
190,2527,2527.000,3178,35190,49827,52925,62448,85674,118331,168249,266097
191,2302,2302.000,3129,32560,45366,46219,60063,74126,81570,96829,165590
192,2406,2406.000,3163,35076,44412,50274,62303,81494,102471,153854,211349
193,2113,2113.000,3223,33188,46614,56934,62046,83466,211519,261318,310879
194,2714,2714.000,3135,34888,44989,44374,55703,66900,73808,96991,125719
195,2386,2386.000,3071,34328,46302,49736,62218,78025,96299,129580,178236
196,2156,2156.000,3092,33924,45341,55633,62776,80469,203335,238381,307460
197,2495,2495.000,3001,32254,47588,47954,62684,78272,88092,101203,132615
198,2361,2361.000,2996,32575,45854,51891,60249,74760,148410,208744,293595
199,2378,2378.000,3237,35688,44660,49700,60350,75318,104345,141383,196944
200,2583,2583.000,3164,34517,46568,49501,61380,75147,91037,171385,215844
201,2357,2357.000,3174,33693,46244,48260,59882,75817,89975,132413,191017
202,2088,2088.000,3161,31626,44635,56482,61012,81154,229624,262294,346905
203,2732,2732.000,3278,32014,43141,44489,57015,68426,79448,99948,160894
204,2412,2412.000,3108,32030,44262,49424,61486,85582,106904,141126,219894
205,2098,2098.000,3161,34677,45680,57472,63158,76906,234097,278562,406805
206,2573,2573.000,3029,34974,46194,46571,59512,73564,87780,111598,157142
207,2375,2375.000,3089,35805,47231,50259,63617,82011,95541,116622,163759
208,2324,2324.000,3225,30951,45557,51245,58593,82322,159899,193744,252321
209,2667,2667.000,3203,32183,45156,44913,56150,68848,80473,100845,153738
210,2388,2388.000,3221,34693,46889,50109,62263,84934,95602,134825,215573
211,2337,2337.000,3193,35196,47357,52091,64173,90015,107083,143898,240728
212,2568,2568.000,3087,35280,46017,46836,60043,69507,78264,98446,153197
213,2573,2573.000,3146,32925,46722,46821,60704,72369,81093,103024,128858
214,2097,2097.000,3131,34586,44749,57978,61116,87191,230994,280042,354816
215,2454,2454.000,3233,33249,46789,49916,63112,80715,101656,134399,197340
216,2528,2528.000,3103,33961,44148,45783,57255,71985,81334,100765,175770
217,1926,1926.000,3144,33013,44653,62462,60372,83534,293436,373459,411771
218,2594,2594.000,3147,30899,43080,45550,60006,73703,86860,104186,229777
219,2358,2358.000,3114,32790,44477,51269,59097,78482,146110,206918,237096
220,2182,2182.000,3090,31868,44563,54490,61726,81280,174108,247212,282311
221,2448,2448.000,3216,33378,49404,49906,65613,79666,93007,114332,152005
222,2646,2646.000,3094,33790,44286,45134,57515,69521,78583,97319,147364
223,2278,2278.000,3178,35563,45895,52358,63696,84785,128394,187880,235486
224,2042,2042.000,3152,31743,47587,57818,63038,83031,230210,269943,312445
225,2519,2519.000,3199,30766,48729,48285,63730,78989,86554,102200,154588
226,2374,2374.000,3084,31253,46954,50855,63167,84985,123400,163423,200673
227,2539,2539.000,3222,35429,46059,47468,59418,75144,89213,119938,151498
228,2637,2637.000,3148,30185,44785,45295,59336,71500,81198,101520,133758
229,1909,1909.000,3065,33671,48294,63007,65091,85595,283895,316648,351091
230,2906,2906.000,3126,27159,39670,40949,53782,64634,75046,93142,134994
231,2556,2556.000,3101,30437,45884,47474,60273,78824,99936,118199,202622
232,2128,2128.000,3148,32919,46913,56001,68058,92476,152666,213308,262061
233,2338,2338.000,3214,35791,46148,51061,62268,77912,117908,148101,258130
234,2611,2611.000,3205,32341,45882,46619,60277,76085,84911,105869,151280
235,2122,2122.000,3139,33894,49262,55622,67018,101093,129994,170019,261077
236,2215,2215.000,3174,34225,50269,55435,64578,89083,153191,206349,240708
237,2397,2397.000,3200,34654,47165,48469,62192,76511,86687,108440,160908
238,2316,2316.000,3128,34170,48379,52545,64482,84541,117329,172344,226299
239,2554,2554.000,3281,31819,44699,60156,62969,82654,113957,411238,486522
240,2022,2022.000,3108,22775,36422,42660,55605,70468,85680,138126,411857
241,1878,1878.000,3187,34454,45965,63068,61058,82485,299501,365796,410278
242,3016,3016.000,3145,17568,31204,41656,46615,58915,89951,306682,389434
243,2478,2478.000,3165,24533,38450,50891,52713,69806,102723,319504,395579
244,2333,2333.000,3155,34331,42871,46495,57968,74672,90023,103540,162876
245,2428,2428.000,3165,33016,45189,49521,61188,82396,104216,145173,222162
246,2472,2472.000,3208,33361,44595,48626,58774,78055,104079,142367,187130
247,2459,2459.000,3127,33641,49762,49381,64493,77708,89731,114045,150157
248,2472,2472.000,3187,33900,46643,48802,61406,81189,98382,120378,212163
249,2024,2024.000,3083,35675,48912,57672,66866,91799,175180,227700,257654
250,2653,2653.000,3179,32368,45830,45616,58520,71083,79394,99278,154302
251,2331,2331.000,3235,36054,49031,51927,61152,83028,107549,162917,239700
252,2364,2364.000,3204,33502,47666,50481,62611,87029,107388,133133,209055
253,2505,2505.000,3163,34475,47998,47670,59897,75559,84385,107620,147154
254,2161,2161.000,3199,36140,50050,56521,66346,88992,143766,199465,284902
255,2453,2453.000,3060,35336,48289,58537,63324,76763,96734,406477,443674
256,2194,2194.000,3262,19417,35177,42893,50148,66427,82839,381042,469897
257,1762,1762.000,3219,32722,43950,68797,61396,84912,392687,427178,464502
258,3552,3552.000,3218,17515,32437,41194,46360,60243,86851,305542,383353
259,2285,2285.000,3044,24105,37415,40361,52761,65609,87192,105547,165977
260,2668,2668.000,3157,28916,43372,45243,57063,75261,90972,121587,215704
261,2335,2335.000,3186,33372,45909,53599,60499,82824,180658,220490,280239
262,2451,2451.000,3040,34910,46237,47147,59108,73550,87087,104412,153683
263,1589,1589.000,3199,32479,48441,74867,65071,91139,399185,489788,515447
264,2389,2389.000,3136,33811,44131,50603,59112,74059,141530,205318,240543
265,2669,2669.000,3178,30911,44171,44349,57652,68943,76714,100145,162971
266,2213,2213.000,3141,32620,46688,55804,64186,88661,179757,257096,313515
267,2407,2407.000,3160,33751,45808,49509,63959,81886,102651,126698,169574
