Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
152,1821,1821.000,961,34888,45435,56482,58392,132085,163439,181224,194895
153,2725,2725.000,956,33243,40959,43485,49772,67835,88148,123307,165132
154,2655,2655.000,1091,32785,42541,45725,55319,72866,101841,148746,219396
155,2124,2124.000,1105,31895,40653,59415,59489,157830,180900,209610,315601
156,2428,2428.000,1108,30759,40167,46379,52310,70313,107280,173213,188596
157,2265,2265.000,1175,32055,40833,53909,55762,114934,179379,204161,245027
158,2506,2506.000,1095,32253,43625,47905,56630,76451,123023,163596,173174
159,2498,2498.000,1100,30294,38531,46958,55410,96996,112785,152709,175025
160,2378,2378.000,955,31189,44091,51202,62668,90907,133424,167389,168908
161,2488,2488.000,874,34019,42287,48311,55432,92577,113794,127659,175093
162,2392,2392.000,955,35104,44271,52560,60575,103540,145057,163315,229015
163,2323,2323.000,988,32788,43473,49348,56748,93166,116727,141991,163772
164,2320,2320.000,1068,32957,45110,51442,62150,82180,133542,162261,205078
165,2293,2293.000,1213,32767,44259,52000,57175,120704,140394,162321,191266
166,2323,2323.000,1062,32953,42423,51517,53220,113219,149637,181742,208829
167,2427,2427.000,829,31106,42059,49518,57290,99184,122899,175024,187947
168,2313,2313.000,943,33680,42026,52647,57294,112084,135996,182247,199129
169,2536,2536.000,1321,32719,41359,48834,53963,94387,129170,144132,181249
170,2334,2334.000,1162,30680,39985,49105,49815,113546,149652,180927,190166
171,2280,2280.000,1074,31059,41069,52730,52808,132070,149718,180033,209081
172,2423,2423.000,1070,33203,43742,51652,54181,111919,144095,200900,223672
173,2001,2001.000,1060,31018,40469,57382,52299,165195,187503,202121,226144
174,2543,2543.000,1041,32373,41903,50029,54861,110565,139386,160395,173207
175,2441,2441.000,870,30954,39600,46509,52978,99431,123194,141701,168019
176,2338,2338.000,1111,29860,43210,50827,59018,88653,160104,192561,205418
177,2361,2361.000,1128,31834,40706,50782,52132,121532,157631,191376,226266
178,2163,2163.000,903,33476,43122,54900,57951,112104,156272,185441,218140
179,2674,2674.000,1019,31240,40362,46863,52177,95949,115926,143770,188116
180,2411,2411.000,946,30737,42042,49005,55684,89558,135676,174105,195456
