Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,36755.700,3.032,1.267,1.724,2.289,3.563,5.378,6.935,11.505,53.340,0.330
10,26695.900,4.282,1.263,2.161,3.144,4.990,8.086,11.271,18.667,59.321,0.234
20,26894.700,4.260,1.256,2.096,3.031,4.874,8.194,11.647,19.596,59.035,0.235
30,28050.100,4.077,1.252,1.975,2.813,4.613,7.998,11.376,19.347,61.026,0.245
40,30626.200,3.714,1.244,1.876,2.597,4.144,7.111,10.233,17.288,74.001,0.269
50,33537.200,3.365,1.242,1.787,2.409,3.722,6.205,8.929,15.345,50.495,0.297
60,36127.700,3.106,1.204,1.706,2.246,3.449,5.611,7.876,13.946,47.199,0.322
70,39056.600,2.848,1.234,1.671,2.152,3.201,4.905,6.616,11.664,43.898,0.351
80,41306.200,2.679,1.252,1.629,2.046,3.023,4.554,5.993,10.246,37.594,0.373
90,42305.900,2.611,1.244,1.596,1.982,2.922,4.438,5.837,10.079,47.154,0.383
100,44423.200,2.471,1.250,1.585,1.928,2.770,4.082,5.252,8.653,49.475,0.405
110,45384.500,2.422,1.256,1.568,1.893,2.724,3.988,5.075,8.316,53.140,0.413
120,45925.700,2.394,1.248,1.550,1.857,2.683,3.974,5.050,8.184,50.836,0.418
130,47396.900,2.314,1.254,1.558,1.848,2.594,3.726,4.679,7.287,57.879,0.432
140,47512.300,2.303,1.256,1.547,1.827,2.582,3.734,4.682,7.258,36.241,0.434
150,47741.500,2.291,1.236,1.529,1.800,2.563,3.720,4.680,7.385,59.876,0.437
160,49159.200,2.223,1.233,1.542,1.799,2.482,3.525,4.355,6.537,46.476,0.450
170,48611.100,2.251,1.248,1.525,1.783,2.501,3.654,4.597,7.069,43.172,0.444
180,48494.300,2.252,1.249,1.517,1.769,2.486,3.660,4.645,7.297,49.327,0.444
190,49997.100,2.178,1.246,1.536,1.785,2.427,3.419,4.192,6.168,55.148,0.459
200,49479.600,2.192,1.247,1.521,1.762,2.425,3.479,4.336,6.638,60.475,0.456
