Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,34880,34880.000,488,2064,3074,3569,4229,6105,7803,13974,38526
1,39300,39300.000,411,1828,2754,3177,3778,5447,6879,12409,33968
2,45301,45301.000,421,1539,2355,2758,3274,4603,5923,11988,93703
3,50088,50088.000,423,1428,2136,2484,2931,4054,5176,11299,42051
4,47836,47836.000,396,1384,1997,2606,2663,3547,4469,11524,148647
5,57335,57335.000,414,1164,1730,2172,2454,3507,4613,12142,70343
6,60974,60974.000,403,1140,1714,2041,2391,3357,4400,9565,23521
7,63934,63934.000,396,1166,1699,1949,2259,3084,3861,9196,33175
8,65775,65775.000,386,1140,1656,1894,2189,2956,3664,8870,25278
9,66605,66605.000,393,1056,1605,1874,2167,2961,3727,9907,208632
10,69038,69038.000,387,1128,1600,1802,2085,2758,3419,7958,23505
11,69761,69761.000,389,1037,1544,1785,2054,2743,3391,8707,208647
12,65745,65745.000,386,1060,1555,2577,2052,2762,3448,9323,462367
13,43304,43304.000,400,1020,1515,1840,2091,2878,3633,9436,206153
14,69928,69928.000,366,1012,1501,1781,2048,2804,3585,9465,207544
15,69461,69461.000,361,1003,1504,1795,2046,2844,3680,9501,25461
16,71647,71647.000,378,1062,1539,1738,2016,2672,3300,7845,42916
17,71741,71741.000,400,1048,1521,1735,2020,2677,3305,8081,20190
18,71866,71866.000,395,1019,1518,1731,2021,2704,3300,8389,18948
19,72187,72187.000,384,1001,1499,1725,2008,2705,3332,8412,22480
20,71915,71915.000,398,1010,1494,1727,2016,2682,3342,8323,59699
21,72101,72101.000,390,1018,1494,1728,1989,2643,3306,9078,207248
22,65946,65946.000,389,969,1473,1889,1965,2657,3328,10487,108843
23,73020,73020.000,391,1005,1486,1707,1963,2655,3308,8682,206539
24,72902,72902.000,368,1056,1523,1711,1967,2642,3238,7616,207275
25,73345,73345.000,375,1036,1514,1705,1952,2595,3222,8254,206301
26,74073,74073.000,371,1030,1494,1680,1933,2576,3186,7824,18634
27,73484,73484.000,378,1052,1508,1698,1943,2584,3204,7973,207843
28,71483,71483.000,373,1008,1484,1743,1953,2627,3289,9415,45309
29,73941,73941.000,379,1029,1501,1687,1929,2566,3197,8208,205398
30,73305,73305.000,376,997,1491,1703,1969,2651,3308,8463,23767
31,74038,74038.000,380,1021,1480,1685,1925,2580,3222,8175,208860
32,74256,74256.000,384,1013,1486,1680,1916,2548,3157,8538,29669
33,73799,73799.000,375,985,1476,1690,1956,2641,3335,8708,22753
34,71710,71710.000,383,1008,1493,1741,1971,2697,3375,9514,36086
35,72341,72341.000,376,1026,1514,1724,1989,2671,3322,8509,20175
36,70737,70737.000,370,1083,1552,1765,2020,2695,3371,8784,28102
37,72919,72919.000,390,1044,1513,1711,1952,2612,3234,8757,24584
38,73258,73258.000,367,1036,1516,1703,1972,2614,3232,7800,24225
39,70284,70284.000,389,1030,1537,1776,2027,2744,3539,9184,29774
40,72786,72786.000,371,1029,1517,1714,1981,2632,3250,8693,32671
41,71683,71683.000,377,1025,1494,1740,1945,2630,3286,9141,39198
42,72298,72298.000,369,1039,1530,1726,1989,2661,3284,8590,34645
43,72975,72975.000,386,1040,1509,1709,1968,2617,3264,8060,20611
44,73988,73988.000,371,1018,1485,1687,1928,2553,3194,8703,47829
45,73297,73297.000,374,1054,1519,1703,1957,2591,3224,7856,21912
46,73630,73630.000,370,1031,1507,1695,1947,2591,3174,8764,32838
47,74053,74053.000,378,1028,1497,1685,1950,2588,3200,8012,21026
48,71926,71926.000,359,1034,1505,1735,1953,2626,3269,8996,37520
49,73230,73230.000,379,1028,1503,1704,1944,2609,3210,8378,27194
50,73865,73865.000,378,1024,1495,1690,1925,2576,3207,8912,25986
51,74404,74404.000,374,1008,1477,1678,1912,2552,3192,8440,207890
52,74823,74823.000,384,1017,1487,1668,1915,2557,3158,8007,38104
53,74618,74618.000,383,1035,1490,1673,1916,2555,3135,7302,207425
54,74425,74425.000,375,1018,1481,1679,1909,2555,3157,8247,210266
55,72536,72536.000,384,1008,1491,1717,1935,2614,3255,8398,38623
56,74626,74626.000,389,1001,1474,1671,1909,2552,3193,8584,23782
57,74382,74382.000,372,981,1462,1679,1922,2586,3271,9172,20839
58,73816,73816.000,384,1019,1491,1690,1942,2600,3242,8431,19307
59,74491,74491.000,370,990,1468,1676,1918,2577,3205,8815,22176
60,74008,74008.000,387,1022,1493,1685,1922,2582,3217,7433,46914
61,71354,71354.000,381,1006,1501,1749,1948,2645,3311,9598,208058
62,73862,73862.000,367,1038,1508,1690,1936,2589,3201,7848,30713
63,73829,73829.000,366,1019,1501,1691,1951,2599,3204,8201,29311
64,74050,74050.000,369,1012,1487,1686,1930,2588,3227,8355,23982
65,74571,74571.000,370,1023,1473,1674,1904,2526,3137,8907,32236
66,73996,73996.000,376,990,1481,1686,1933,2586,3234,8852,33883
