Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,53202.800,2.343,0.386,1.277,1.892,2.721,3.898,5.130,11.109,208.632,0.427
10,67467.800,1.846,0.361,1.037,1.531,2.042,2.747,3.427,8.750,462.367,0.542
20,72221.000,1.726,0.368,1.020,1.498,1.960,2.623,3.263,8.547,207.843,0.579
30,72664.700,1.718,0.367,1.024,1.505,1.969,2.646,3.304,8.654,208.860,0.582
40,72986.600,1.710,0.359,1.033,1.506,1.956,2.610,3.235,8.570,47.829,0.585
50,74198.600,1.682,0.370,1.009,1.482,1.920,2.573,3.200,8.448,210.266,0.594
60,73713.600,1.694,0.342,1.010,1.487,1.928,2.587,3.223,8.535,208.058,0.590
70,74310.900,1.680,0.362,1.004,1.479,1.921,2.572,3.199,8.402,208.495,0.595
80,72314.100,1.727,0.366,1.012,1.491,1.947,2.634,3.318,9.203,222.515,0.579
90,73493.000,1.699,0.365,1.012,1.489,1.930,2.588,3.232,8.678,210.861,0.589
100,74063.600,1.686,0.364,1.015,1.480,1.906,2.550,3.165,8.610,208.851,0.593
110,74415.900,1.678,0.357,1.012,1.480,1.914,2.561,3.177,8.348,208.710,0.596
120,74097.100,1.685,0.362,1.001,1.471,1.910,2.553,3.182,8.980,207.081,0.593
130,74335.500,1.679,0.354,1.009,1.481,1.917,2.556,3.170,8.339,209.989,0.595
140,73044.600,1.709,0.367,1.008,1.492,1.948,2.608,3.249,8.801,80.917,0.585
150,74166.000,1.683,0.368,1.011,1.484,1.917,2.560,3.170,8.372,207.720,0.594
160,73282.600,1.704,0.360,1.006,1.488,1.942,2.603,3.248,8.483,216.688,0.587
170,73987.100,1.687,0.354,1.004,1.481,1.926,2.581,3.208,8.330,210.147,0.593
180,73683.300,1.694,0.365,1.007,1.480,1.924,2.574,3.213,8.760,57.762,0.590
190,73719.800,1.694,0.359,1.016,1.490,1.931,2.578,3.200,8.706,50.868,0.590
200,73958.400,1.688,0.343,1.003,1.474,1.917,2.572,3.203,8.530,61.106,0.592
210,73862.900,1.690,0.357,1.019,1.493,1.929,2.573,3.195,8.537,56.785,0.592
220,73964.900,1.688,0.367,1.014,1.490,1.925,2.571,3.188,8.273,60.158,0.593
230,74444.200,1.677,0.361,1.008,1.480,1.918,2.561,3.181,8.257,69.230,0.596
240,73816.700,1.691,0.359,1.018,1.487,1.925,2.563,3.178,8.460,66.237,0.591
250,74154.600,1.684,0.362,1.006,1.484,1.920,2.570,3.204,8.490,56.047,0.594
260,74051.900,1.686,0.362,1.000,1.479,1.919,2.566,3.195,8.480,64.540,0.593
270,74268.400,1.681,0.367,0.998,1.471,1.908,2.555,3.166,8.438,130.080,0.595
280,73631.500,1.695,0.358,1.014,1.487,1.928,2.581,3.206,8.534,59.738,0.590
290,74820.700,1.669,0.340,1.004,1.471,1.906,2.542,3.145,8.273,52.103,0.599
